pattern:[[20130090]], support:2
pattern:[[25111009], [23110009]], support:3
pattern:[[25111009], [27000581]], support:4
pattern:[[25111009], [27000581], [27000582]], support:2
pattern:[[22034026]], support:21
pattern:[[22034026], [30380003]], support:2
pattern:[[22034026], [23110009]], support:2
pattern:[[22034026], [10113011]], support:2
pattern:[[22034026], [22103005]], support:2
pattern:[[22034026], [22001006]], support:2
pattern:[[22034026], [22001006], [22008020]], support:2
pattern:[[22034026], [22102014]], support:2
pattern:[[22034026], [22008012]], support:2
pattern:[[22034026], [22008020]], support:3
pattern:[[22103005]], support:22
pattern:[[22103005], [22111004]], support:2
pattern:[[22103005], [22102014]], support:7
pattern:[[22130017]], support:23
pattern:[[22130017], [22103004]], support:2
pattern:[[22130017], [22172008]], support:2
pattern:[[22130017], [22170001]], support:2
pattern:[[22130017], [22102001]], support:2
pattern:[[22130017], [22102005]], support:2
pattern:[[22130017], [22101000]], support:2
pattern:[[22130017], [23110174]], support:2
pattern:[[22130017], [27300274]], support:3
pattern:[[22130017], [27300274], [22111004]], support:2
pattern:[[22130017], [22102014]], support:3
pattern:[[22130017], [22111004]], support:3
pattern:[[22130017], [22172007]], support:3
pattern:[[22130017], [22130010]], support:3
pattern:[[22130017], [22130000]], support:4
pattern:[[22130017], [22130000], [23110174]], support:2
pattern:[[22130017], [23110009]], support:4
pattern:[[22130017], [25120016]], support:4
pattern:[[22130017], [25120016], [23110009]], support:2
pattern:[[22130017], [30380002]], support:5
pattern:[[22130017], [30380003]], support:5
pattern:[[22130017], [30380003], [22111004]], support:2
pattern:[[22130017], [30380003], [22102014]], support:2
pattern:[[22130017], [30380003], [22102001]], support:2
pattern:[[22130017], [30380003], [22101000]], support:2
pattern:[[27410044]], support:23
pattern:[[27410044], [15110014]], support:2
pattern:[[15202044]], support:24
pattern:[[15202044], [15130013]], support:2
pattern:[[24101006]], support:24
pattern:[[24101006], [23134003]], support:2
pattern:[[24101006], [27000574]], support:2
pattern:[[24101006], [24102002]], support:2
pattern:[[24101006], [21021043]], support:2
pattern:[[24101006], [25101044]], support:2
pattern:[[24101006], [23132063]], support:3
pattern:[[21021043]], support:25
pattern:[[21021043], [22103005]], support:2
pattern:[[21021043], [22008021]], support:2
pattern:[[21021043], [15110014]], support:2
pattern:[[21021043], [22103004]], support:4
pattern:[[15110015]], support:25
pattern:[[22008012]], support:25
pattern:[[22008012], [23110009]], support:2
pattern:[[22008012], [14091028]], support:2
pattern:[[22008012], [15115003]], support:2
pattern:[[22008012], [15110015]], support:2
pattern:[[22008012], [22001006]], support:2
pattern:[[22008012], [15114015]], support:2
pattern:[[22130000]], support:25
pattern:[[22130000], [22103004]], support:2
pattern:[[22130000], [22111004]], support:2
pattern:[[22130000], [22190000]], support:2
pattern:[[22130000], [22171000]], support:2
pattern:[[22130000], [22170001]], support:2
pattern:[[22130000], [21021043]], support:2
pattern:[[22130000], [22008019]], support:2
pattern:[[22130000], [23110174]], support:2
pattern:[[22130000], [22130007]], support:3
pattern:[[22130000], [22013022]], support:3
pattern:[[22130000], [22130011]], support:3
pattern:[[22130000], [22102014]], support:3
pattern:[[22130000], [27300274]], support:4
pattern:[[22130000], [22102004]], support:4
pattern:[[22103001]], support:25
pattern:[[22103001], [27100542]], support:2
pattern:[[22103001], [22102014]], support:2
pattern:[[22001006]], support:25
pattern:[[22001006], [15202044]], support:2
pattern:[[22001006], [22008019]], support:2
pattern:[[22001006], [22111026]], support:2
pattern:[[22001006], [22008020]], support:2
pattern:[[22001006], [22000049]], support:3
pattern:[[22102000]], support:26
pattern:[[22102000], [22103004]], support:2
pattern:[[22102000], [22120004]], support:2
pattern:[[22102000], [22130010]], support:2
pattern:[[22102000], [27300274]], support:2
pattern:[[22102000], [27300274], [27300276]], support:2
pattern:[[22102000], [27300276]], support:2
pattern:[[22102000], [22102013]], support:2
pattern:[[22102000], [22102004]], support:3
pattern:[[22102000], [22103005]], support:3
pattern:[[22102000], [22103005], [22102014]], support:2
pattern:[[22102000], [22500022]], support:3
pattern:[[22102000], [22500022], [22102014]], support:2
pattern:[[22102000], [22103001]], support:4
pattern:[[22102000], [22102014]], support:4
pattern:[[22102000], [22102005]], support:5
pattern:[[23132063]], support:26
pattern:[[30380001]], support:26
pattern:[[30380001], [23134003]], support:2
pattern:[[30380001], [23132063]], support:2
pattern:[[30380001], [23131002]], support:2
pattern:[[30380001], [30380003]], support:4
pattern:[[30380001], [30380003], [23131002]], support:2
pattern:[[22013008]], support:27
pattern:[[22013008], [22008021]], support:2
pattern:[[22013008], [22710003]], support:2
pattern:[[22013008], [23131002]], support:2
pattern:[[22013008], [22103001]], support:2
pattern:[[22013008], [15110015]], support:2
pattern:[[22013008], [22102000]], support:2
pattern:[[22013008], [22008020]], support:3
pattern:[[22013008], [27300274]], support:4
pattern:[[23110006]], support:27
pattern:[[23110006], [15110071]], support:2
pattern:[[23110006], [23110009]], support:4
pattern:[[27410001]], support:27
pattern:[[27410001], [22500022]], support:2
pattern:[[27410001], [22102014]], support:2
pattern:[[27410001], [22102005]], support:2
pattern:[[27410001], [27410044]], support:2
pattern:[[27410001], [27410044], [15110014]], support:2
pattern:[[27410001], [15110014]], support:2
pattern:[[27410001], [27410003]], support:2
pattern:[[27200938]], support:27
pattern:[[27200938], [27410003]], support:2
pattern:[[27200938], [23110174]], support:2
pattern:[[27200938], [22701014]], support:2
pattern:[[27200938], [27000574]], support:2
pattern:[[27200938], [23132061]], support:2
pattern:[[27200938], [27000573]], support:2
pattern:[[27200938], [20121037]], support:2
pattern:[[27200938], [25120016]], support:2
pattern:[[27200938], [27300274]], support:2
pattern:[[27200938], [23110009]], support:2
pattern:[[27200938], [27410000]], support:3
pattern:[[27200938], [22008019]], support:3
pattern:[[22701014]], support:27
pattern:[[22701014], [15114015]], support:2
pattern:[[22701014], [23110009]], support:2
pattern:[[22701014], [23110007]], support:2
pattern:[[22021260]], support:28
pattern:[[22021260], [22013008]], support:2
pattern:[[22021260], [22008020]], support:2
pattern:[[22021260], [22008021]], support:2
pattern:[[22021260], [15110015]], support:2
pattern:[[22021260], [15110076]], support:2
pattern:[[22021260], [23110009]], support:4
pattern:[[22013022]], support:28
pattern:[[15110071]], support:28
pattern:[[15110071], [23132063]], support:2
pattern:[[15110071], [23110009]], support:2
pattern:[[15110071], [22111004]], support:2
pattern:[[25111048]], support:29
pattern:[[25111048], [24000333]], support:2
pattern:[[25111048], [24000333], [27300274]], support:2
pattern:[[25111048], [24000333], [27300274], [22103007]], support:2
pattern:[[25111048], [24000333], [22103007]], support:2
pattern:[[25111048], [22103007]], support:2
pattern:[[25111048], [22102014]], support:2
pattern:[[25111048], [25111021]], support:2
pattern:[[25111048], [27410045]], support:2
pattern:[[25111048], [27300273]], support:2
pattern:[[25111048], [27000573]], support:2
pattern:[[25111048], [27000582]], support:2
pattern:[[25111048], [22103004]], support:2
pattern:[[25111048], [27100542]], support:2
pattern:[[25111048], [30380003]], support:2
pattern:[[25111048], [27300274]], support:3
pattern:[[25111048], [27300274], [22103007]], support:2
pattern:[[25111048], [25111051]], support:3
pattern:[[25111048], [25101044]], support:4
pattern:[[22103004]], support:29
pattern:[[22103004], [22120028]], support:2
pattern:[[22103004], [27300274]], support:2
pattern:[[22103004], [22102014]], support:2
pattern:[[22103004], [22013022]], support:2
pattern:[[22103004], [22103005]], support:3
pattern:[[22101000]], support:29
pattern:[[22101000], [22101001]], support:2
pattern:[[22101000], [22103000]], support:2
pattern:[[22101000], [22111029]], support:2
pattern:[[22101000], [22120028]], support:2
pattern:[[22101000], [22103005]], support:2
pattern:[[22101000], [27002174]], support:2
pattern:[[22101000], [15111001]], support:2
pattern:[[22101000], [24010000]], support:2
pattern:[[22101000], [22500022]], support:2
pattern:[[22101000], [27410000]], support:2
pattern:[[22101000], [27410000], [22102014]], support:2
pattern:[[22101000], [22171004]], support:2
pattern:[[22101000], [22021003]], support:2
pattern:[[22101000], [25101044]], support:2
pattern:[[22101000], [15110071]], support:2
pattern:[[22101000], [15110071], [22111004]], support:2
pattern:[[22101000], [25120016]], support:3
pattern:[[22101000], [22170001]], support:3
pattern:[[22101000], [22111004]], support:3
pattern:[[22101000], [23110009]], support:4
pattern:[[22101000], [23110009], [22102014]], support:2
pattern:[[22101000], [22103001]], support:4
pattern:[[22101000], [22102005]], support:4
pattern:[[22101000], [22102005], [22102014]], support:2
pattern:[[22101000], [22102004]], support:6
pattern:[[22101000], [22102014]], support:7
pattern:[[23132061]], support:29
pattern:[[23132061], [22111004]], support:2
pattern:[[23132061], [27000573]], support:2
pattern:[[22008021]], support:30
pattern:[[22008021], [25110012]], support:2
pattern:[[22008021], [22102005]], support:2
pattern:[[22008021], [23132063]], support:2
pattern:[[23121052]], support:30
pattern:[[23121052], [27410045]], support:2
pattern:[[22102004]], support:30
pattern:[[22102004], [22111029]], support:2
pattern:[[22102004], [22120028]], support:2
pattern:[[22102004], [27300276]], support:2
pattern:[[22102004], [22103005]], support:2
pattern:[[22102004], [22103005], [22102014]], support:2
pattern:[[22102004], [22111031]], support:3
pattern:[[22102004], [23110009]], support:3
pattern:[[22102004], [23110009], [22102014]], support:2
pattern:[[22102004], [22102014]], support:5
pattern:[[22102004], [22102005]], support:5
pattern:[[22170001]], support:30
pattern:[[22170001], [24012151]], support:2
pattern:[[22170001], [22102013]], support:2
pattern:[[22170001], [27300274]], support:2
pattern:[[22170001], [27300274], [23110009]], support:2
pattern:[[22170001], [22171004]], support:2
pattern:[[22170001], [22008021]], support:2
pattern:[[22170001], [22111031]], support:2
pattern:[[22170001], [22111031], [22102014]], support:2
pattern:[[22170001], [27100542]], support:2
pattern:[[22170001], [22102004]], support:3
pattern:[[22170001], [23110009]], support:3
pattern:[[22170001], [22111004]], support:3
pattern:[[22170001], [22103004]], support:3
pattern:[[22170001], [27300276]], support:4
pattern:[[22170001], [27300276], [23110009]], support:2
pattern:[[22170001], [22171000]], support:5
pattern:[[22170001], [22171000], [22102014]], support:4
pattern:[[22170001], [22102005]], support:7
pattern:[[22170001], [22102005], [27100542]], support:2
pattern:[[22170001], [22102005], [22102014]], support:3
pattern:[[22170001], [22102014]], support:10
pattern:[[27000574]], support:33
pattern:[[22601000]], support:34
pattern:[[22601000], [27300274]], support:2
pattern:[[22601000], [22013022]], support:2
pattern:[[22601000], [22103005]], support:2
pattern:[[22601000], [22008020]], support:2
pattern:[[22601000], [22701014]], support:2
pattern:[[22601000], [23131002]], support:2
pattern:[[22601000], [27100542]], support:2
pattern:[[22601000], [23110009]], support:3
pattern:[[22601000], [22102014]], support:3
pattern:[[22601000], [22001006]], support:3
pattern:[[27000581]], support:34
pattern:[[27000581], [21200006]], support:2
pattern:[[27000581], [21200006], [22190000]], support:2
pattern:[[27000581], [22120039]], support:2
pattern:[[27000581], [22190000]], support:2
pattern:[[27000581], [22101001]], support:2
pattern:[[27000581], [22101001], [27300276]], support:2
pattern:[[27000581], [22101001], [22111004]], support:2
pattern:[[27000581], [27002194]], support:2
pattern:[[27000581], [22111004]], support:2
pattern:[[27000581], [25120014]], support:2
pattern:[[27000581], [23121052]], support:2
pattern:[[27000581], [27000574]], support:2
pattern:[[27000581], [27000583]], support:2
pattern:[[27000581], [27000583], [27200938]], support:2
pattern:[[27000581], [27200938]], support:2
pattern:[[27000581], [22170001]], support:2
pattern:[[27000581], [10001006]], support:2
pattern:[[27000581], [22008020]], support:2
pattern:[[27000581], [27300276]], support:3
pattern:[[27000581], [22102005]], support:3
pattern:[[27000581], [25101044]], support:3
pattern:[[27000581], [25120016]], support:7
pattern:[[27000581], [27000582]], support:10
pattern:[[22190000]], support:36
pattern:[[22190000], [22102014]], support:2
pattern:[[22190000], [22500022]], support:2
pattern:[[22190000], [25101011]], support:2
pattern:[[22190000], [27100542]], support:2
pattern:[[22190000], [22102000]], support:2
pattern:[[22190000], [22102004]], support:2
pattern:[[22190000], [22111031]], support:2
pattern:[[22190000], [23110009]], support:2
pattern:[[22190000], [22007011]], support:2
pattern:[[22190000], [22103007]], support:2
pattern:[[22190000], [24010809]], support:2
pattern:[[22190000], [11056085]], support:2
pattern:[[22190000], [15110043]], support:2
pattern:[[22190000], [22102005]], support:3
pattern:[[22190000], [22103005]], support:3
pattern:[[22190000], [27300273]], support:3
pattern:[[22190000], [22111004]], support:4
pattern:[[22190000], [22190002]], support:5
pattern:[[23132068]], support:37
pattern:[[23132068], [14073020]], support:2
pattern:[[23132068], [22103004]], support:2
pattern:[[23132068], [21021043]], support:2
pattern:[[23132068], [21021043], [22008021]], support:2
pattern:[[23132068], [22008021]], support:2
pattern:[[23132068], [27002174]], support:2
pattern:[[23132068], [14275013]], support:2
pattern:[[23132068], [22102000]], support:2
pattern:[[23132068], [23134002]], support:3
pattern:[[23132068], [22111004]], support:3
pattern:[[23132068], [22102005]], support:3
pattern:[[27000576]], support:37
pattern:[[27000576], [30380002]], support:2
pattern:[[27000576], [27400855]], support:2
pattern:[[27000576], [24000373]], support:2
pattern:[[27000576], [27000573]], support:2
pattern:[[27000576], [27200924]], support:3
pattern:[[27000576], [30380003]], support:4
pattern:[[27000576], [27410003]], support:5
pattern:[[27000576], [27300273]], support:6
pattern:[[22034000]], support:37
pattern:[[22034000], [22008021]], support:2
pattern:[[22034000], [22190000]], support:2
pattern:[[22034000], [22102004]], support:2
pattern:[[22034000], [22102004], [22111031]], support:2
pattern:[[22034000], [22111031]], support:2
pattern:[[22034000], [15115003]], support:2
pattern:[[22034000], [22103005]], support:2
pattern:[[22034000], [22013022]], support:2
pattern:[[22034000], [22008001]], support:2
pattern:[[22034000], [22010034]], support:2
pattern:[[22034000], [22102014]], support:3
pattern:[[22034000], [23110009]], support:4
pattern:[[15200007]], support:37
pattern:[[15200007], [15130027]], support:2
pattern:[[15200007], [22601000]], support:2
pattern:[[15200007], [22008020]], support:2
pattern:[[15200007], [23110009]], support:2
pattern:[[15200007], [27000574]], support:2
pattern:[[15200007], [15114015]], support:2
pattern:[[15200007], [27002188]], support:2
pattern:[[15200007], [22500022]], support:3
pattern:[[15200007], [22103004]], support:3
pattern:[[15200007], [22102014]], support:4
pattern:[[25101011]], support:38
pattern:[[25101011], [22102005]], support:2
pattern:[[25101011], [22102005], [22102014]], support:2
pattern:[[25101011], [27002169]], support:2
pattern:[[25101011], [27002169], [22102014]], support:2
pattern:[[25101011], [22103005]], support:2
pattern:[[25101011], [25101044]], support:2
pattern:[[25101011], [23110007]], support:2
pattern:[[25101011], [27000573]], support:2
pattern:[[25101011], [15110044]], support:2
pattern:[[25101011], [22102014]], support:3
pattern:[[27000573]], support:38
pattern:[[27000573], [27000582]], support:2
pattern:[[22500022]], support:39
pattern:[[22500022], [22103004]], support:2
pattern:[[22500022], [23132061]], support:2
pattern:[[22500022], [27300281]], support:2
pattern:[[22500022], [22631002]], support:2
pattern:[[22500022], [23110009]], support:3
pattern:[[22500022], [22102014]], support:5
pattern:[[22008020]], support:39
pattern:[[22008020], [22007005]], support:2
pattern:[[22008020], [30380002]], support:2
pattern:[[22008020], [23131002]], support:2
pattern:[[22008020], [23132061]], support:2
pattern:[[22008020], [27002169]], support:2
pattern:[[22008020], [22102005]], support:3
pattern:[[22008020], [22102014]], support:4
pattern:[[23134003]], support:39
pattern:[[23134003], [14142039]], support:2
pattern:[[23134003], [23121052]], support:2
pattern:[[23134003], [27200924]], support:2
pattern:[[23134003], [22008021]], support:2
pattern:[[23134003], [27100542]], support:2
pattern:[[23134003], [15110071]], support:2
pattern:[[23134003], [15115003]], support:2
pattern:[[23134003], [22013022]], support:2
pattern:[[23134003], [14300085]], support:2
pattern:[[23134003], [24010809]], support:2
pattern:[[23134003], [27000574]], support:3
pattern:[[23134003], [23110009]], support:4
pattern:[[23134003], [23110009], [23132063]], support:2
pattern:[[23134003], [23110006]], support:5
pattern:[[23134003], [23131002]], support:5
pattern:[[23134003], [23132063]], support:6
pattern:[[22111004]], support:40
pattern:[[22111004], [22013022]], support:2
pattern:[[22111004], [22103007]], support:2
pattern:[[22111004], [27000573]], support:2
pattern:[[22111004], [22101001]], support:2
pattern:[[22111004], [22101001], [22102014]], support:2
pattern:[[22111004], [22036000]], support:2
pattern:[[22111004], [30380002]], support:2
pattern:[[22111004], [27000574]], support:2
pattern:[[22111004], [22101000]], support:2
pattern:[[22111004], [22172007]], support:2
pattern:[[22111004], [22111031]], support:2
pattern:[[22111004], [15200007]], support:4
pattern:[[22111004], [15200007], [22103004]], support:3
pattern:[[22111004], [22103004]], support:5
pattern:[[22111004], [22102014]], support:6
pattern:[[22101001]], support:41
pattern:[[22101001], [22008012]], support:2
pattern:[[22101001], [23110009]], support:2
pattern:[[22101001], [22102005]], support:2
pattern:[[22101001], [22102005], [22102014]], support:2
pattern:[[22101001], [22036000]], support:2
pattern:[[22101001], [22036000], [30380002]], support:2
pattern:[[22101001], [14905004]], support:2
pattern:[[22101001], [30380002]], support:2
pattern:[[22101001], [27002194]], support:2
pattern:[[22101001], [27300276]], support:2
pattern:[[22101001], [25120014]], support:2
pattern:[[22101001], [23121052]], support:2
pattern:[[22101001], [22132010]], support:2
pattern:[[22101001], [25101046]], support:2
pattern:[[22101001], [22130000]], support:2
pattern:[[22101001], [22000010]], support:2
pattern:[[22101001], [15110071]], support:2
pattern:[[22101001], [24010809]], support:2
pattern:[[22101001], [22102006]], support:2
pattern:[[22101001], [22102006], [22103005]], support:2
pattern:[[22101001], [22102006], [22103005], [22102014]], support:2
pattern:[[22101001], [22102006], [22102014]], support:2
pattern:[[22101001], [22103000]], support:3
pattern:[[22101001], [15110001]], support:3
pattern:[[22101001], [15110001], [22102005]], support:2
pattern:[[22101001], [15110001], [22102005], [22102014]], support:2
pattern:[[22101001], [15110001], [22102014]], support:2
pattern:[[22101001], [22111004]], support:3
pattern:[[22101001], [22103004]], support:3
pattern:[[22101001], [22102004]], support:3
pattern:[[22101001], [22170001]], support:3
pattern:[[22101001], [22170001], [22102014]], support:2
pattern:[[22101001], [22103005]], support:4
pattern:[[22101001], [22103005], [22102014]], support:2
pattern:[[22101001], [27410000]], support:4
pattern:[[22101001], [27300274]], support:5
pattern:[[22101001], [22102014]], support:9
pattern:[[23120001]], support:41
pattern:[[23120001], [27300281]], support:2
pattern:[[23120001], [23110175]], support:2
pattern:[[23120001], [23110009]], support:2
pattern:[[23120001], [23132063]], support:2
pattern:[[23120001], [15232003]], support:2
pattern:[[23120001], [22034026]], support:2
pattern:[[23120001], [23132068]], support:2
pattern:[[23120001], [15200004]], support:2
pattern:[[23120001], [22111012]], support:2
pattern:[[23120001], [27100542]], support:2
pattern:[[23120001], [22103001]], support:2
pattern:[[23120001], [22035000]], support:2
pattern:[[23120001], [27300274]], support:3
pattern:[[23120001], [27300274], [27300281]], support:2
pattern:[[23120001], [23110001]], support:3
pattern:[[23120001], [23131002]], support:4
pattern:[[23120001], [30380003]], support:5
pattern:[[23120001], [30380003], [23131002]], support:2
pattern:[[23120001], [30380002]], support:6
pattern:[[23120001], [30380002], [23131002]], support:2
pattern:[[15130027]], support:41
pattern:[[15130027], [22008020]], support:2
pattern:[[15130027], [22008020], [30380002]], support:2
pattern:[[15130027], [30380002]], support:2
pattern:[[15130027], [23131002]], support:2
pattern:[[15130027], [23132063]], support:2
pattern:[[15130027], [23110001]], support:2
pattern:[[15130027], [22170001]], support:2
pattern:[[15130027], [10435036]], support:2
pattern:[[15130027], [27300274]], support:2
pattern:[[15130027], [22013022]], support:2
pattern:[[15130027], [23110007]], support:2
pattern:[[15130027], [15110071]], support:2
pattern:[[15130027], [15114015]], support:2
pattern:[[15130027], [23134003]], support:3
pattern:[[15130027], [23110009]], support:4
pattern:[[15110001]], support:41
pattern:[[15110001], [22130007]], support:2
pattern:[[15110001], [30380003]], support:2
pattern:[[15110001], [27300274]], support:2
pattern:[[15110001], [22102005]], support:3
pattern:[[15110001], [22102005], [22102014]], support:2
pattern:[[15110001], [22102014]], support:3
pattern:[[15110001], [25101044]], support:3
pattern:[[22008019]], support:42
pattern:[[22008019], [23110009]], support:2
pattern:[[22008019], [22102014]], support:2
pattern:[[22008019], [22111004]], support:2
pattern:[[22008019], [22102005]], support:3
pattern:[[22008019], [22008021]], support:3
pattern:[[22008019], [22008020]], support:5
pattern:[[23110007]], support:43
pattern:[[23110007], [15115034]], support:2
pattern:[[23110007], [23132063]], support:4
pattern:[[23110007], [23110009]], support:6
pattern:[[23110007], [23110009], [23132063]], support:2
pattern:[[27410003]], support:45
pattern:[[27410003], [27400126]], support:2
pattern:[[27410003], [23132063]], support:2
pattern:[[27410003], [27200924]], support:2
pattern:[[27410003], [23110009]], support:2
pattern:[[27410003], [23110009], [23131002]], support:2
pattern:[[27410003], [23131002]], support:2
pattern:[[27410003], [15202039]], support:2
pattern:[[27410003], [27000574]], support:3
pattern:[[27410003], [27000573]], support:4
pattern:[[23131002]], support:45
pattern:[[23131002], [23121052]], support:2
pattern:[[23131002], [27000574]], support:2
pattern:[[23131002], [22111004]], support:2
pattern:[[23131002], [22102014]], support:2
pattern:[[23131002], [23132063]], support:2
pattern:[[23131002], [22013022]], support:2
pattern:[[27100542]], support:49
pattern:[[27100542], [30380003]], support:2
pattern:[[27300273]], support:51
pattern:[[27300273], [27400855]], support:2
pattern:[[27300273], [25101046]], support:2
pattern:[[27300273], [23110006]], support:2
pattern:[[27300273], [11056085]], support:2
pattern:[[27300273], [11056085], [22111004]], support:2
pattern:[[27300273], [22111004]], support:2
pattern:[[27300273], [27000574]], support:2
pattern:[[27300273], [25130010]], support:2
pattern:[[27300273], [27410003]], support:4
pattern:[[27300273], [27200924]], support:4
pattern:[[27300273], [27000573]], support:4
pattern:[[27300273], [27410002]], support:4
pattern:[[27300273], [25101011]], support:5
pattern:[[27300273], [27000582]], support:7
pattern:[[27200924]], support:51
pattern:[[27200924], [27200925]], support:2
pattern:[[27200924], [15110013]], support:2
pattern:[[27200924], [27400126]], support:2
pattern:[[27200924], [14092061]], support:2
pattern:[[25101044]], support:57
pattern:[[25101044], [22120004]], support:2
pattern:[[25101044], [22701014]], support:2
pattern:[[25101044], [22102014]], support:2
pattern:[[25101044], [23110009]], support:2
pattern:[[25101044], [21021045]], support:2
pattern:[[25101044], [27200924]], support:3
pattern:[[25101044], [22102005]], support:3
pattern:[[25101044], [27000573]], support:5
pattern:[[22102005]], support:63
pattern:[[22102005], [27002169]], support:2
pattern:[[22102005], [22102004]], support:2
pattern:[[22102005], [22102006]], support:2
pattern:[[22102005], [22111004]], support:2
pattern:[[22102005], [22007005]], support:2
pattern:[[22102005], [27000573]], support:2
pattern:[[22102005], [23110006]], support:2
pattern:[[22102005], [15114012]], support:2
pattern:[[22102005], [22500022]], support:3
pattern:[[22102005], [22103005]], support:3
pattern:[[22102005], [22103005], [22102014]], support:3
pattern:[[22102005], [22130007]], support:3
pattern:[[22102005], [22103004]], support:3
pattern:[[22102005], [22111031]], support:3
pattern:[[22102005], [22111031], [22103005]], support:2
pattern:[[22102005], [22111031], [22103005], [22102014]], support:2
pattern:[[22102005], [22111031], [22102014]], support:2
pattern:[[22102005], [23110009]], support:3
pattern:[[22102005], [27100542]], support:4
pattern:[[22102005], [22102014]], support:10
pattern:[[25120016]], support:71
pattern:[[25120016], [22190002]], support:2
pattern:[[25120016], [22103004]], support:2
pattern:[[25120016], [22013008]], support:2
pattern:[[25120016], [27002169]], support:2
pattern:[[25120016], [27400855]], support:2
pattern:[[25120016], [25101011]], support:2
pattern:[[25120016], [22102005]], support:2
pattern:[[25120016], [25120036]], support:2
pattern:[[25120016], [25120036], [27000573]], support:2
pattern:[[25120016], [30380003]], support:2
pattern:[[25120016], [23110006]], support:2
pattern:[[25120016], [27300276]], support:2
pattern:[[25120016], [22008019]], support:2
pattern:[[25120016], [22103001]], support:2
pattern:[[25120016], [22035000]], support:2
pattern:[[25120016], [22103005]], support:3
pattern:[[25120016], [22111004]], support:3
pattern:[[25120016], [27002174]], support:3
pattern:[[25120016], [27300274]], support:4
pattern:[[25120016], [22102014]], support:4
pattern:[[25120016], [27100542]], support:4
pattern:[[25120016], [25101044]], support:4
pattern:[[25120016], [27000573]], support:8
pattern:[[25120016], [23110009]], support:8
pattern:[[23110001]], support:72
pattern:[[23110001], [15115003]], support:2
pattern:[[23110001], [22007005]], support:2
pattern:[[23110001], [22111004]], support:2
pattern:[[23110001], [22103006]], support:2
pattern:[[23110001], [23110006]], support:2
pattern:[[23110001], [15110071]], support:2
pattern:[[23110001], [14815001]], support:2
pattern:[[23110001], [14721020]], support:2
pattern:[[23110001], [25101044]], support:2
pattern:[[23110001], [15114015]], support:2
pattern:[[23110001], [22000049]], support:2
pattern:[[23110001], [22102005]], support:2
pattern:[[23110001], [22111029]], support:2
pattern:[[23110001], [23121052]], support:3
pattern:[[23110001], [27002194]], support:3
pattern:[[23110001], [27002194], [22701014]], support:2
pattern:[[23110001], [23110174]], support:3
pattern:[[23110001], [22701014]], support:3
pattern:[[23110001], [27000574]], support:3
pattern:[[23110001], [27200924]], support:3
pattern:[[23110001], [27300276]], support:3
pattern:[[23110001], [27410003]], support:4
pattern:[[23110001], [27410003], [27000574]], support:2
pattern:[[23110001], [23110007]], support:4
pattern:[[23110001], [23110007], [23110009]], support:2
pattern:[[23110001], [23110007], [23110009], [23132063]], support:2
pattern:[[23110001], [23110007], [23132063]], support:3
pattern:[[23110001], [23110009]], support:5
pattern:[[23110001], [23110009], [23132063]], support:2
pattern:[[23110001], [23134003]], support:5
pattern:[[23110001], [23134003], [23132063]], support:2
pattern:[[23110001], [23131002]], support:7
pattern:[[23110001], [23132063]], support:8
pattern:[[27300274]], support:77
pattern:[[27300274], [22103001]], support:2
pattern:[[27300274], [27410044]], support:2
pattern:[[27300274], [15110015]], support:2
pattern:[[27300274], [15202044]], support:2
pattern:[[27300274], [22102004]], support:2
pattern:[[27300274], [23131002]], support:2
pattern:[[27300274], [10300030]], support:2
pattern:[[27300274], [22110004]], support:2
pattern:[[27300274], [24012151]], support:2
pattern:[[27300274], [23110006]], support:2
pattern:[[27300274], [21021043]], support:2
pattern:[[27300274], [15200007]], support:2
pattern:[[27300274], [30380003]], support:2
pattern:[[27300274], [22500022]], support:2
pattern:[[27300274], [22103007]], support:3
pattern:[[27300274], [23132061]], support:3
pattern:[[27300274], [27300280]], support:3
pattern:[[27300274], [27300280], [23110009]], support:3
pattern:[[27300274], [22120028]], support:3
pattern:[[27300274], [22102014]], support:3
pattern:[[27300274], [27300284]], support:3
pattern:[[27300274], [27410042]], support:3
pattern:[[27300274], [22103004]], support:3
pattern:[[27300274], [15110071]], support:3
pattern:[[27300274], [25101044]], support:4
pattern:[[27300274], [22111004]], support:4
pattern:[[27300274], [22120004]], support:4
pattern:[[27300274], [27300276]], support:5
pattern:[[27300274], [27300276], [22111004]], support:2
pattern:[[27300274], [27300281]], support:5
pattern:[[27300274], [23110009]], support:7
pattern:[[22102014]], support:79
pattern:[[27000582]], support:88
pattern:[[27000582], [22034000]], support:2
pattern:[[27000582], [23110009]], support:2
pattern:[[27000582], [15114015]], support:2
pattern:[[27410000]], support:90
pattern:[[27410000], [23121052]], support:2
pattern:[[27410000], [15110015]], support:2
pattern:[[27410000], [14300086]], support:2
pattern:[[27410000], [15111001]], support:2
pattern:[[27410000], [23110007]], support:2
pattern:[[27410000], [23134003]], support:2
pattern:[[27410000], [23110006]], support:2
pattern:[[27410000], [15230003]], support:2
pattern:[[27410000], [15502036]], support:2
pattern:[[27410000], [27002165]], support:2
pattern:[[27410000], [22008019]], support:2
pattern:[[27410000], [22008020]], support:2
pattern:[[27410000], [15115000]], support:2
pattern:[[27410000], [27401758]], support:2
pattern:[[27410000], [22000049]], support:2
pattern:[[27410000], [15202006]], support:2
pattern:[[27410000], [25101046]], support:2
pattern:[[27410000], [15110014]], support:2
